('padec', 0.05878963512522154)
('ambiente', 0.058658846008541314)
('brothers', 0.058634721456417335)
('fiscal', 0.058634721456417335)
('contador', 0.058365767771943626)
('murillo', 0.058365767771943626)
('experto', 0.058328532828586424)
('york', 0.058271654674806495)
('siguiente', 0.058180016336655226)
('actual', 0.05811838444559247)
('naturaleza', 0.05810201339876483)
('asunto', 0.05808203539955003)
('hacia', 0.05808203539955003)
('camino', 0.058007325685192054)
('comité', 0.05796736197002104)
('diócesis', 0.05796736197002104)
('n', 0.05796736197002104)
('senado', 0.057892030733555755)
('verdad', 0.057869028800033945)
('extern', 0.05773027565146336)
('término', 0.057701759830681106)
('consejo', 0.05765547857128608)
('compra', 0.05749025622728424)
('result', 0.05743796858006127)
('vec', 0.05743796858006127)
('fuerza', 0.057384760631095884)
('presidencia', 0.057384760631095884)
('ello', 0.05737627364434074)
('particip', 0.05725607905748963)
('ampli', 0.057154522521593115)
('atrás', 0.057154522521593115)
('b', 0.05712948790723863)
('trabaj', 0.05696496888870871)
('plata', 0.05691245004265076)
('tasa', 0.05684994224736588)
('contribu', 0.05679618342470648)
('encuentr', 0.05679618342470648)
('implement', 0.05679618342470648)
('mercancías', 0.05679618342470648)
('pgjdf', 0.05679618342470648)
('reflej', 0.05679618342470648)
('mismo', 0.056720606300842816)
('nadie', 0.05657035277517755)
('viv', 0.056451612903225805)
('plante', 0.056444500888973556)
('humano', 0.05619658151619303)
('borja', 0.056126656883367154)
('común', 0.056126656883367154)
('organización', 0.056126656883367154)
('resuelv', 0.056126656883367154)
('éstos', 0.056126656883367154)
('prácticamente', 0.05609927134532144)
('fij', 0.05604024165600577)
('sa', 0.05602946779420168)
('institucion', 0.056023410226986384)
('tránsito', 0.05600179208602059)
('entrada', 0.05578087685768704)
('plan', 0.0557727449417815)
('declaracion', 0.055760299835090406)
('efectu', 0.055760299835090406)
('melatonina', 0.055723014441529654)
('clasificacion', 0.055574617335342955)
('obra', 0.055574617335342955)
('gómez', 0.05550904254278794)
('adeud', 0.055427399547369326)
('confund', 0.055427399547369326)
('contenido', 0.055427399547369326)
('cuarta', 0.055427399547369326)
('diferente', 0.055427399547369326)
('entrega', 0.055427399547369326)
('impid', 0.055427399547369326)
('lent', 0.055427399547369326)
('maquinaria', 0.055427399547369326)
('pasiv', 0.055427399547369326)
('reducción', 0.055427399547369326)
('ronda', 0.055427399547369326)
('sac', 0.055427399547369326)
('instrumento', 0.05539470865714872)
('carrera', 0.05528134553975607)
('individuo', 0.05499266813300749)
('relación', 0.05499266813300749)
('establec', 0.05481027072131165)
('ayud', 0.05477910356647767)
('clara', 0.05471422245456321)
('noviembre', 0.054710797142483315)
('apelación', 0.05445085523362901)
('influ', 0.0544286258572245)
('inmediat', 0.0544286258572245)
('líquido', 0.0544286258572245)
('baja', 0.05427377881270852)
('continu', 0.05415303610738823)
('intangible', 0.05415303610738823)
('ésta', 0.05415303610738823)
('foro', 0.05411049974381618)
('vía', 0.054001728082948425)
('escasez', 0.05390359656794853)
('característica', 0.053881590608032465)
('anticip', 0.05366734884263648)
('diversidad', 0.05366734884263648)
('enfrentamiento', 0.05366734884263648)
('exhort', 0.05366734884263648)
('hicieron', 0.05366734884263648)
('hidráulic', 0.05366734884263648)
('limitad', 0.05366734884263648)
('requer', 0.05366734884263648)
('futuro', 0.05354795526016659)
('mostr', 0.05351156520821637)
('responsabilidad', 0.05351156520821637)
('periodo', 0.05350927088852882)
('minuto', 0.0533507245522184)
('obstáculo', 0.0533507245522184)
('ocho', 0.0533507245522184)
('palabra', 0.05326017894886776)
('ciudadano', 0.053252922958423037)
('aparato', 0.05296271413323761)
('habla', 0.05296271413323761)
('ir', 0.05296271413323761)
('juzg', 0.05296271413323761)
('ocult', 0.05296271413323761)
('recesión', 0.05296271413323761)
('sexta', 0.05296271413323761)
('sólid', 0.05296271413323761)
('visión', 0.05296271413323761)
('justicia', 0.052939232547453294)
('rápido', 0.0529167195834127)
('unitario', 0.0529167195834127)
('clave', 0.05283524652572602)
('ayer', 0.052835246525726014)
('interes', 0.05275249745924062)
('financier', 0.0526059524977405)
('acept', 0.052396251706224604)
('ceremonia', 0.052396251706224604)
('hora', 0.052354187224980434)
('salinas', 0.05220925637866242)
('cualquiera', 0.052196730666207704)
('conocimiento', 0.05217062577301893)
('transporte', 0.05202484195354801)
('creación', 0.05195459740916884)
('papel', 0.05177631654512035)
('únic', 0.05177631654512035)
('administrador', 0.0516721270937806)
('empuj', 0.0516721270937806)
('elev', 0.05153047115174067)
('seguimiento', 0.051505352714395575)
('población', 0.05143021722185563)
('haber', 0.051336758636141455)
('pues', 0.051336758636141455)
('bast', 0.05132649025747365)
('cit', 0.051322266376442965)
('francisco', 0.051315800579078544)
('public', 0.051315800579078544)
('surg', 0.051315800579078544)
('alza', 0.05109721831896264)
('interés', 0.05098620703748356)
('actualidad', 0.0509133174976598)
('alguno', 0.0509133174976598)
('alimentari', 0.0509133174976598)
('anualmente', 0.0509133174976598)
('atribu', 0.0509133174976598)
('ausencia', 0.0509133174976598)
('automáticamente', 0.0509133174976598)
('balance', 0.0509133174976598)
('bateador', 0.0509133174976598)
('catalog', 0.0509133174976598)
('cheque', 0.0509133174976598)
('ciencia', 0.0509133174976598)
('científica', 0.0509133174976598)
('civilizad', 0.0509133174976598)
('decreto', 0.0509133174976598)
('describ', 0.0509133174976598)
('ejido', 0.0509133174976598)
('eléctric', 0.0509133174976598)
('enriquec', 0.0509133174976598)
('estatización', 0.0509133174976598)
('fisco', 0.0509133174976598)
('huddel', 0.0509133174976598)
('incobrables', 0.0509133174976598)
('innovación', 0.0509133174976598)
('interpret', 0.0509133174976598)
('justifiqu', 0.0509133174976598)
('martes', 0.0509133174976598)
('mejoramiento', 0.0509133174976598)
('nombramiento', 0.0509133174976598)
('ochoa', 0.0509133174976598)
('pact', 0.0509133174976598)
('paga', 0.0509133174976598)
('pago', 0.0509133174976598)
('patrocinio', 0.0509133174976598)
('periódico', 0.0509133174976598)
('platic', 0.0509133174976598)
('prolongad', 0.0509133174976598)
('promulg', 0.0509133174976598)
('provincia', 0.0509133174976598)
('rango', 0.0509133174976598)
('regres', 0.0509133174976598)
('relat', 0.0509133174976598)
('relativamente', 0.0509133174976598)
('renglón', 0.0509133174976598)
('rig', 0.0509133174976598)
('subsistencia', 0.0509133174976598)
('tach', 0.0509133174976598)
('transformación', 0.0509133174976598)
('transición', 0.0509133174976598)
('índice', 0.05082079821805375)
('adriana', 0.0508000508000762)
('esquema', 0.0508000508000762)
('ezln', 0.0508000508000762)
('hogar', 0.0508000508000762)
('injusticia', 0.0508000508000762)
('integr', 0.0508000508000762)
('juego', 0.0508000508000762)
('liderazgo', 0.0508000508000762)
('pasa', 0.0508000508000762)
('cúbic', 0.050707938211511414)
('net', 0.05061470308921233)
('ajust', 0.05054793981063253)
('armella', 0.05054793981063253)
('mercosur', 0.05035882605195338)
('utilidad', 0.050329764497516936)
('beneficios', 0.05002780094738025)
('discut', 0.05002780094738025)
('municipal', 0.05002780094738025)
('cinco', 0.04989036167410414)
('época', 0.049696660496618174)
('bid', 0.04958521898487621)
('afect', 0.04918693768379647)
('agosto', 0.04918693768379647)
('libre', 0.04918693768379647)
('yucatán', 0.04918693768379647)
('mitad', 0.04911026275380702)
('asamblea', 0.04908686242715626)
('consultor', 0.04899136260435128)
('corte', 0.04899136260435128)
('investigacion', 0.04899136260435128)
('migrantes', 0.04899136260435128)
('potable', 0.04899136260435128)
('secretaria', 0.04899136260435128)
('suma', 0.04899136260435128)
('avance', 0.04888237167378443)
('barato', 0.04888237167378443)
('contabilidad', 0.04888237167378443)
('crisoba', 0.04888237167378443)
('límite', 0.04888237167378443)
('consum', 0.04878540494493437)
('primera', 0.048603236224682794)
('ninguna', 0.04843594796964828)
('postura', 0.048418344498970686)
('previo', 0.04838709677419355)
('propósito', 0.04838709677419355)
('patrimonio', 0.0482128424630629)
('san', 0.04813927390655834)
('aborto', 0.04800153607373193)
('acapar', 0.04800153607373193)
('acarici', 0.04800153607373193)
('acentuad', 0.04800153607373193)
('afectación', 0.04800153607373193)
('ahorrador', 0.04800153607373193)
('aislad', 0.04800153607373193)
('alcance', 0.04800153607373193)
('alzheimer', 0.04800153607373193)
('amplí', 0.04800153607373193)
('amplísima', 0.04800153607373193)
('antaño', 0.04800153607373193)
('antología', 0.04800153607373193)
('aprecio', 0.04800153607373193)
('arrendadora', 0.04800153607373193)
('asesor', 0.04800153607373193)
('atestigu', 0.04800153607373193)
('autodefensa', 0.04800153607373193)
('automático', 0.04800153607373193)
('bajita', 0.04800153607373193)
('bocón', 0.04800153607373193)
('cabalmente', 0.04800153607373193)
('caduc', 0.04800153607373193)
('camionero', 0.04800153607373193)
('capacity', 0.04800153607373193)
('carrying', 0.04800153607373193)
('centroamericano', 0.04800153607373193)
('cetemista', 0.04800153607373193)
('clarific', 0.04800153607373193)
('claudio', 0.04800153607373193)
('clausur', 0.04800153607373193)
('coincidente', 0.04800153607373193)
('college', 0.04800153607373193)
('combiario', 0.04800153607373193)
('comercializ', 0.04800153607373193)
('comparativos', 0.04800153607373193)
('complejidad', 0.04800153607373193)
('complement', 0.04800153607373193)
('complemento', 0.04800153607373193)
('comprueb', 0.04800153607373193)
('conciencia', 0.04800153607373193)
('confusión', 0.04800153607373193)
('conjuntar', 0.04800153607373193)
('conozc', 0.04800153607373193)
('conservador', 0.04800153607373193)
('consulta', 0.04800153607373193)
('contradiccion', 0.04800153607373193)
('contrarian', 0.04800153607373193)
('copia', 0.04800153607373193)
('corrig', 0.04800153607373193)
('cuartas', 0.04800153607373193)
('cubierto', 0.04800153607373193)
('cuencias', 0.04800153607373193)
('custodia', 0.04800153607373193)
('cuál', 0.04800153607373193)
('decadencia', 0.04800153607373193)
('declarad', 0.04800153607373193)
('defendido', 0.04800153607373193)
('delincuencia', 0.04800153607373193)
('demasiado', 0.04800153607373193)
('denunci', 0.04800153607373193)
('desactiv', 0.04800153607373193)
('desalient', 0.04800153607373193)
('desech', 0.04800153607373193)
('desplom', 0.04800153607373193)
('desregulación', 0.04800153607373193)
('desregular', 0.04800153607373193)
('detall', 0.04800153607373193)
('devuelv', 0.04800153607373193)
('diciendo', 0.04800153607373193)
('diferenciación', 0.04800153607373193)
('dilatorio', 0.04800153607373193)
('discreción', 0.04800153607373193)
('disfraz', 0.04800153607373193)
('disparo', 0.04800153607373193)
('dispendio', 0.04800153607373193)
('dispers', 0.04800153607373193)
('distribuidor', 0.04800153607373193)
('doblete', 0.04800153607373193)
('domicilio', 0.04800153607373193)
('drásticamente', 0.04800153607373193)
('dublín', 0.04800153607373193)
('dulce', 0.04800153607373193)
('dávila', 0.04800153607373193)
('educativ', 0.04800153607373193)
('embarcacion', 0.04800153607373193)
('embate', 0.04800153607373193)
('emple', 0.04800153607373193)
('ente', 0.04800153607373193)
('enterado', 0.04800153607373193)
('entrever', 0.04800153607373193)
('escamad', 0.04800153607373193)
('escucha', 0.04800153607373193)
('espant', 0.04800153607373193)
('especialización', 0.04800153607373193)
('estancad', 0.04800153607373193)
('estrepitos', 0.04800153607373193)
('evoc', 0.04800153607373193)
('exasper', 0.04800153607373193)
('explicacion', 0.04800153607373193)
('exponencial', 0.04800153607373193)
('expuls', 0.04800153607373193)
('fals', 0.04800153607373193)
('falt', 0.04800153607373193)
('federativ', 0.04800153607373193)
('fiebre', 0.04800153607373193)
('fiesta', 0.04800153607373193)
('fijación', 0.04800153607373193)
('frecuente', 0.04800153607373193)
('fresco', 0.04800153607373193)
('físicamente', 0.04800153607373193)
('genéric', 0.04800153607373193)
('glaciar', 0.04800153607373193)
('gortarí', 0.04800153607373193)
('hacía', 0.04800153607373193)
('honradez', 0.04800153607373193)
('iban', 0.04800153607373193)
('iempre', 0.04800153607373193)
('iglesiaestado', 0.04800153607373193)
('illañez', 0.04800153607373193)
('ilumin', 0.04800153607373193)
('indefens', 0.04800153607373193)
('ineficaz', 0.04800153607373193)
('inhibia', 0.04800153607373193)
('inmobiliarios', 0.04800153607373193)
('insert', 0.04800153607373193)
('insinu', 0.04800153607373193)
('insumo', 0.04800153607373193)
('intemediación', 0.04800153607373193)
('intensific', 0.04800153607373193)
('intoxicacion', 0.04800153607373193)
('invoc', 0.04800153607373193)
('irrepetible', 0.04800153607373193)
('irreversible', 0.04800153607373193)
('iudentificar', 0.04800153607373193)
('jenkins', 0.04800153607373193)
('juces', 0.04800153607373193)
('jóven', 0.04800153607373193)
('kingsville', 0.04800153607373193)
('legalización', 0.04800153607373193)
('llegu', 0.04800153607373193)
('locuacidad', 0.04800153607373193)
('malicia', 0.04800153607373193)
('manicomio', 0.04800153607373193)
('mantendría', 0.04800153607373193)
('manufacturado', 0.04800153607373193)
('manufacturer', 0.04800153607373193)
('martha', 0.04800153607373193)
('maxi', 0.04800153607373193)
('milwaukee', 0.04800153607373193)
('minucias', 0.04800153607373193)
('mojoneras', 0.04800153607373193)
('molestia', 0.04800153607373193)
('molino', 0.04800153607373193)
('muelle', 0.04800153607373193)
('mutu', 0.04800153607373193)
('muñoz', 0.04800153607373193)
('naturalización', 0.04800153607373193)
('ninguno', 0.04800153607373193)
('nomenclatura', 0.04800153607373193)
('nominativo', 0.04800153607373193)
('nájera', 0.04800153607373193)
('ofend', 0.04800153607373193)
('oifos', 0.04800153607373193)
('oponentes', 0.04800153607373193)
('oscur', 0.04800153607373193)
('palomita', 0.04800153607373193)
('palomón', 0.04800153607373193)
('patrocinado', 0.04800153607373193)
('pedido', 0.04800153607373193)
('pega', 0.04800153607373193)
('penetr', 0.04800153607373193)
('penetración', 0.04800153607373193)
('permisibles', 0.04800153607373193)
('persecutoria', 0.04800153607373193)
('podían', 0.04800153607373193)
('polar', 0.04800153607373193)
('policial', 0.04800153607373193)
('polémic', 0.04800153607373193)
('port', 0.04800153607373193)
('predicamento', 0.04800153607373193)
('preocupacion', 0.04800153607373193)
('preparación', 0.04800153607373193)
('presenci', 0.04800153607373193)
('prestacion', 0.04800153607373193)
('pretexto', 0.04800153607373193)
('privatizadora', 0.04800153607373193)
('prometedor', 0.04800153607373193)
('pronunciamiento', 0.04800153607373193)
('proporción', 0.04800153607373193)
('prudencia', 0.04800153607373193)
('pudieran', 0.04800153607373193)
('pura', 0.04800153607373193)
('raíc', 0.04800153607373193)
('raíz', 0.04800153607373193)
('realic', 0.04800153607373193)
('reconocid', 0.04800153607373193)
('recuerdo', 0.04800153607373193)
('reduden', 0.04800153607373193)
('refin', 0.04800153607373193)
('reformadora', 0.04800153607373193)
('reinterpretadas', 0.04800153607373193)
('relativo', 0.04800153607373193)
('remedi', 0.04800153607373193)
('remplazó', 0.04800153607373193)
('repartición', 0.04800153607373193)
('reportaban', 0.04800153607373193)
('resumen', 0.04800153607373193)
('reún', 0.04800153607373193)
('sacrific', 0.04800153607373193)
('sedesol', 0.04800153607373193)
('sfoundo', 0.04800153607373193)
('sida', 0.04800153607373193)
('siesta', 0.04800153607373193)
('silla', 0.04800153607373193)
('sinaloa', 0.04800153607373193)
('sitalá', 0.04800153607373193)
('sobrevino', 0.04800153607373193)
('solidez', 0.04800153607373193)
('sombrí', 0.04800153607373193)
('sonor', 0.04800153607373193)
('strikes', 0.04800153607373193)
('supresión', 0.04800153607373193)
('sustancial', 0.04800153607373193)
('sustraído', 0.04800153607373193)
('technical', 0.04800153607373193)
('tensión', 0.04800153607373193)
('terapéutico', 0.04800153607373193)
('tienden', 0.04800153607373193)
('toma', 0.04800153607373193)
('transculturación', 0.04800153607373193)
('trasfer', 0.04800153607373193)
('traste', 0.04800153607373193)
('triplic', 0.04800153607373193)
('trygve', 0.04800153607373193)
('vacunación', 0.04800153607373193)
('ven', 0.04800153607373193)
('veía', 0.04800153607373193)
('victor', 0.04800153607373193)
('videos', 0.04800153607373193)
('viento', 0.04800153607373193)
('visa', 0.04800153607373193)
('woldenberg', 0.04800153607373193)
('yajalón', 0.04800153607373193)
('base', 0.04798630474348215)
('delincuente', 0.04786497381671772)
('noche', 0.04786497381671772)
('poner', 0.04786497381671772)
('viene', 0.04786497381671772)
('registro', 0.04765544982901363)
('absorb', 0.047625047625071436)
('brevedad', 0.047625047625071436)
('despido', 0.047625047625071436)
('estéril', 0.047625047625071436)
('gravit', 0.047625047625071436)
('investig', 0.047625047625071436)
('petroquímicas', 0.047625047625071436)
('rentable', 0.047625047625071436)
('sar', 0.047625047625071436)
('sitú', 0.047625047625071436)
('tehuacán', 0.047625047625071436)
('virtud', 0.047625047625071436)
('fin', 0.04738390659396471)
('adquisitiv', 0.04716666306365783)
('guerra', 0.04716666306365783)
('xxi', 0.04716666306365783)
('dornbusch', 0.04698624164690757)
('actitud', 0.04689790496105418)
('rendimiento', 0.04688529630241494)
('código', 0.04681286789207113)
('detalle', 0.04681286789207113)
('duplic', 0.04681286789207113)
('familia', 0.04681286789207113)
('nacion', 0.04681286789207113)
('sostuvo', 0.04681286789207113)
('católica', 0.04651949084347012)
('wwwexcelsiorcommxnachtml', 0.04647920875478428)
('armad', 0.04637388957601683)
('dign', 0.04637388957601683)
('ejerc', 0.04637388957601683)
('gigante', 0.04637388957601683)
('vive', 0.04637388957601683)
('productividad', 0.045992204981827385)
('certidumbre', 0.04582722344417291)
('constante', 0.04582722344417291)
('crimen', 0.04582722344417291)
('jurista', 0.04582722344417291)
('bbb', 0.04561979233461597)
('perversión', 0.04561979233461597)
('segu', 0.04560478335499126)
('distint', 0.04553825555391872)
('entreg', 0.04553825555391872)
('impuesto', 0.04553825555391872)
('judicial', 0.04535718821435375)
('miles', 0.045241921984267235)
('sale', 0.045216426393634816)
('aditamentos', 0.04490132550669373)
('banoro', 0.04490132550669373)
('caótic', 0.04490132550669373)
('jeter', 0.04490132550669373)
('ley', 0.04490132550669373)
('marino', 0.04490132550669373)
('rezagos', 0.04490132550669373)
('autor', 0.04490132550669372)
('barrientos', 0.04490132550669372)
('evidencia', 0.04490132550669372)
('garantiz', 0.04490132550669372)
('impunidad', 0.04490132550669372)
('occidente', 0.04490132550669372)
('reforma', 0.04467848876888464)
('operacion', 0.044673975562269874)
('pas', 0.0446255726908408)
('algún', 0.04445893712684867)
('oblig', 0.04445893712684867)
('rebas', 0.04445893712684867)
('carrillo', 0.04429039465181194)
('educación', 0.04429039465181194)
('entr', 0.04429039465181194)
('buena', 0.044229447334303465)
('presente', 0.04404923050107782)
('robleda', 0.04402937210477168)
('fundamental', 0.043994134506405984)
('bursátil', 0.04396158242314286)
('cuales', 0.04396158242314286)
('conforme', 0.04370374100610487)
('determinad', 0.04361202266575324)
('regla', 0.04361202266575324)
('universidad', 0.04361202266575324)
('windsor', 0.04361202266575324)
('encontr', 0.04358685462133782)
('absolutamente', 0.04356068418690321)
('obispo', 0.04345038385096924)
('comportamiento', 0.04337880162138561)
('hacienda', 0.04320632061376772)
('lejos', 0.04320632061376772)
('recuperación', 0.043088040715804785)
('apetito', 0.042933879074109185)
('consejero', 0.042933879074109185)
('doce', 0.042933879074109185)
('orient', 0.042933879074109185)
('presa', 0.042933879074109185)
('http', 0.04281193262948757)
('ejercicio', 0.042811734078171355)
('reun', 0.042811734078171355)
('terminal', 0.042811734078171355)
('llave', 0.04259713756852986)
('inici', 0.042522787689392945)
('incorpor', 0.04242776458138317)
('labor', 0.04242776458138317)
('promov', 0.04242776458138317)
('prueba', 0.04242776458138317)
('residual', 0.04242776458138317)
('juan', 0.04236244080964392)
('eaton', 0.042333375666730164)
('ejemplific', 0.042333375666730164)
('físico', 0.042333375666730164)
('obtendrán', 0.042333375666730164)
('precisión', 0.042333375666730164)
('propietaria', 0.042333375666730164)
('sever', 0.042333375666730164)
('terrorista', 0.042333375666730164)
('vocal', 0.042333375666730164)
('carta', 0.04207445350899108)
('perd', 0.04207445350899108)
('advert', 0.04205394439078056)
('peligro', 0.04205394439078056)
('podríamos', 0.04205394439078056)
('ratific', 0.04205394439078056)
('crítica', 0.041757384532966166)
('estratégic', 0.041757384532966166)
('negociación', 0.041757384532966166)
('pugna', 0.041757384532966166)
('sum', 0.041757384532966166)
('expectativa', 0.04168983412281688)
('marco', 0.04168983412281688)
('pid', 0.04168983412281688)
('acredit', 0.04157054966052699)
('allá', 0.04157054966052699)
('ambas', 0.04157054966052699)
('aquellos', 0.04157054966052699)
('arranc', 0.04157054966052699)
('británica', 0.04157054966052699)
('candado', 0.04157054966052699)
('chihuahua', 0.04157054966052699)
('compart', 0.04157054966052699)
('comunidad', 0.04157054966052699)
('desplome', 0.04157054966052699)
('especialista', 0.04157054966052699)
('estrictamente', 0.04157054966052699)
('garcia', 0.04157054966052699)
('invitado', 0.04157054966052699)
('izquierda', 0.04157054966052699)
('kimber', 0.04157054966052699)
('maestro', 0.04157054966052699)
('marc', 0.04157054966052699)
('método', 0.04157054966052699)
('paso', 0.04157054966052699)
('polémica', 0.04157054966052699)
('portuari', 0.04157054966052699)
('vean', 0.04157054966052699)
('washington', 0.04157054966052699)
('emprend', 0.04133502057145282)
('homilía', 0.04133502057145282)
('ahorro', 0.0413252935397682)
('consecuencia', 0.0413252935397682)
('resulta', 0.0413252935397682)
('bmv', 0.041270830180700595)
('junto', 0.041270830180700595)
('sánchez', 0.04120428217151646)
('estructura', 0.04098911473649706)
('paludismo', 0.04098911473649706)
('simple', 0.04098911473649706)
('tipo', 0.0409134191691545)
('recib', 0.04067259173910421)
('cuestión', 0.0406725917391042)
('episodio', 0.0406725917391042)
('gobernador', 0.0406725917391042)
('máximo', 0.0406725917391042)
('reform', 0.0406725917391042)
('restante', 0.0406725917391042)
('protesta', 0.040614777080541176)
('título', 0.04054285427382975)
('interno', 0.04041119295602435)
('conflicto', 0.04040913131824243)
('mucha', 0.040385959614222124)
('comunista', 0.04032258064516129)
('pacto', 0.04032258064516129)
('disponible', 0.04024317935909896)
('integrante', 0.04016096644512494)
('repunte', 0.040001280061443274)
('d', 0.039939692218817276)
('cayeron', 0.03972203559992821)
('consegu', 0.03972203559992821)
('decrec', 0.03972203559992821)
('directo', 0.03972203559992821)
('diseño', 0.03972203559992821)
('estabilidad', 0.03972203559992821)
('finaliz', 0.03972203559992821)
('inclin', 0.03972203559992821)
('indocumentado', 0.03972203559992821)
('insomnio', 0.03972203559992821)
('luz', 0.03972203559992821)
('molest', 0.03972203559992821)
('oportun', 0.03972203559992821)
('toda', 0.03972203559992821)
('vigil', 0.03972203559992821)
('cabo', 0.03968753968755953)
('fuente', 0.039668175187900966)
('variable', 0.039668175187900966)
('yanqui', 0.03953341273759034)
('duda', 0.03950789907714804)
('documento', 0.039443036286602264)
('continú', 0.03938106761316099)
('acumul', 0.03929718877966846)
('alimentación', 0.03919309008348103)
('avanzada', 0.03919309008348103)
('impuls', 0.03919309008348103)
('lig', 0.03919309008348103)
('práctica', 0.03919309008348103)
('quit', 0.03919309008348103)
('reduc', 0.03919309008348103)
('servidor', 0.03919309008348103)
('situ', 0.03919309008348103)
('visto', 0.03919309008348103)
('constru', 0.03908158746754515)
('medcom', 0.03888568855239095)
('barrera', 0.03878883737198367)
('reunión', 0.03878883737198367)
('territorio', 0.03878883737198367)
('agrari', 0.03873467559917655)
('flor', 0.03873467559917655)
('telecomunicacion', 0.03873467559917655)
('acp', 0.03829197905337418)
('advers', 0.03829197905337418)
('ap', 0.03829197905337418)
('conducta', 0.03829197905337418)
('dando', 0.03829197905337418)
('espinos', 0.03829197905337418)
('figura', 0.03829197905337418)
('listados', 0.03829197905337418)
('multivalores', 0.03829197905337418)
('máxima', 0.03829197905337418)
('sears', 0.03829197905337418)
('lemke', 0.03822254657729741)
('privatizaciones', 0.03822254657729741)
('captación', 0.03810003810005715)
('confidencial', 0.03810003810005715)
('defensor', 0.03810003810005715)
('efectivo', 0.03810003810005715)
('física', 0.03810003810005715)
('soberana', 0.03810003810005715)
('california', 0.03770203562632919)
('competitividad', 0.03754108303916138)
('convert', 0.03754108303916138)
('cuenca', 0.03754108303916138)
('espectacular', 0.03745029431365691)
('perredistas', 0.03745029431365691)
('pri', 0.03745029431365691)
('reunion', 0.03745029431365691)
('simplemente', 0.03745029431365691)
('administradora', 0.03736016110400385)
('referencia', 0.03736016110400385)
('alberto', 0.037160601395391436)
('salinista', 0.037049744890228636)
('construcción', 0.03704170370838889)
('metro', 0.03703398909751519)
('ejército', 0.03690866220984329)
('pedro', 0.03690866220984329)
('agente', 0.036661778755338326)
('agrícola', 0.036661778755338326)
('ascenso', 0.036661778755338326)
('cable', 0.036661778755338326)
('efectivamente', 0.036661778755338326)
('freno', 0.036661778755338326)
('illanes', 0.036661778755338326)
('imped', 0.036661778755338326)
('muestra', 0.036661778755338326)
('régimen', 0.036661778755338326)
('voluntad', 0.036661778755338326)
('empresarial', 0.03666177875533832)
('dicha', 0.03641978417175406)
('actualmente', 0.036285750571483)
('integral', 0.036285750571483)
('margen', 0.036285750571483)
('ocasion', 0.036285750571483)
('produc', 0.036285750571483)
('tmm', 0.036285750571483)
('toc', 0.036285750571483)
('us', 0.036285750571483)
('valuación', 0.036285750571483)
('acab', 0.03600115205529895)
('breve', 0.03600115205529895)
('correg', 0.03600115205529895)
('haciendo', 0.03600115205529895)
('históric', 0.03600115205529895)
('interesado', 0.03600115205529895)
('respectiv', 0.03600115205529895)
('vuelto', 0.03600115205529895)
('anual', 0.0358415009269339)
('mensaje', 0.0358415009269339)
('torno', 0.0357215765759957)
('diferencia', 0.03556714970147894)
('pregunt', 0.03556714970147894)
('alguna', 0.03549761464044155)
('siendo', 0.03549761464044155)
('tras', 0.03536255664418552)
('raúl', 0.035277813055608474)
('demás', 0.03522349768381734)
('serfín', 0.03522349768381734)
('cambiario', 0.03488961813260259)
('gan', 0.03488961813260259)
('reciente', 0.03488961813260259)
('socio', 0.03488961813260259)
('ámbito', 0.03488961813260259)
('amenaz', 0.03478041718201262)
('artificial', 0.03478041718201262)
('fall', 0.03478041718201262)
('falta', 0.03478041718201262)
('impuso', 0.03478041718201262)
('insumos', 0.03478041718201262)
('jerarquía', 0.03478041718201262)
('justa', 0.03478041718201262)
('legislación', 0.03478041718201262)
('movilización', 0.03478041718201262)
('palacio', 0.03478041718201262)
('plaza', 0.03478041718201262)
('previamente', 0.03478041718201262)
('rectificación', 0.03478041718201262)
('religión', 0.03478041718201262)
('solamente', 0.03478041718201262)
('suponer', 0.03478041718201262)
('teólogo', 0.03478041718201262)
('van', 0.03478041718201262)
('viejo', 0.03478041718201262)
('josé', 0.03470965328941334)
('contaminación', 0.03464534709046446)
('elección', 0.03456505649101418)
('gonzález', 0.03456505649101418)
('dye', 0.03449415373637054)
('acto', 0.034437744616473503)
('le', 0.034437744616473503)
('mujer', 0.03435364743449378)
('cuajimalpensis', 0.03424938726253708)
('gasolina', 0.03424938726253708)
('justo', 0.03424938726253708)
('observ', 0.03424938726253708)
('apenas', 0.034236939729048545)
('razón', 0.034236939729048545)
('avantel', 0.034214844250961975)
('experimentad', 0.034214844250961975)
('nombre', 0.03409162784591051)
('absolut', 0.03394221166510653)
('acercamiento', 0.03394221166510653)
('actor', 0.03394221166510653)
('adquisicion', 0.03394221166510653)
('agobi', 0.03394221166510653)
('alegría', 0.03394221166510653)
('anteriormente', 0.03394221166510653)
('arma', 0.03394221166510653)
('arroj', 0.03394221166510653)
('asom', 0.03394221166510653)
('atraso', 0.03394221166510653)
('auditoría', 0.03394221166510653)
('autoriz', 0.03394221166510653)
('banquero', 0.03394221166510653)
('biotecnología', 0.03394221166510653)
('brillante', 0.03394221166510653)
('brind', 0.03394221166510653)
('burl', 0.03394221166510653)
('cadena', 0.03394221166510653)
('capacitación', 0.03394221166510653)
('captura', 0.03394221166510653)
('cas', 0.03394221166510653)
('colaborador', 0.03394221166510653)
('colima', 0.03394221166510653)
('colmo', 0.03394221166510653)
('considerable', 0.03394221166510653)
('contradictori', 0.03394221166510653)
