('brecha n', 0.08290266722896783)
('brevedad v', 0.08290266722896783)
('destinar v', 0.08290266722896783)
('dimensión n', 0.08290266722896783)
('eugenio n', 0.08290266722896783)
('inverlat v', 0.08290266722896783)
('jubilado n', 0.08290266722896783)
('kuztnetsov v', 0.08290266722896783)
('quién p', 0.08290266722896783)
('resuelto v', 0.08290266722896783)
('saldo n', 0.08290266722896783)
('sky v', 0.08290266722896783)
('turbulencia n', 0.08290266722896783)
('billar v', 0.08290266722896782)
('claramente r', 0.08290266722896782)
('esencialmente r', 0.08290266722896782)
('inauguración n', 0.08290266722896782)
('portafolios n', 0.08290266722896782)
('sumir v', 0.08290266722896782)
('tercer a', 0.08274639439024466)
('firma n', 0.08256032853093356)
('dictamen n', 0.08247569786382836)
('san v', 0.08205236098488436)
('pobre a', 0.081916534142923)
('meter v', 0.08177468722413206)
('partidista n', 0.08177468722413206)
('aspecto n', 0.08168642525861348)
('fortalecer v', 0.0816424013129429)
('carrera n', 0.08162502874091666)
('chiapas n', 0.08149981354816589)
('afectados n', 0.08140880311938857)
('artificial a', 0.08140880311938857)
('dueño n', 0.08140880311938857)
('ilusión n', 0.08140880311938857)
('tolerancia n', 0.08140880311938857)
('ay v', 0.08129275344796077)
('ezln v', 0.08129275344796077)
('aprobar v', 0.08126086768346763)
('acuíferos n', 0.08123730766218923)
('retirar v', 0.08123730766218923)
('violencia n', 0.08123730766218923)
('captación n', 0.08123219373390603)
('iniciar v', 0.08100749869354214)
('elevar v', 0.08092064355494079)
('entrada n', 0.0806039274920755)
('visible a', 0.0806039274920755)
('representante n', 0.08038157140641151)
('dólares v', 0.08032959975734034)
('economista n', 0.08030490385336503)
('comisión n', 0.08010684550548826)
('encima r', 0.07984246653955947)
('especulación n', 0.07984246653955947)
('cuestionada a', 0.07977312873530423)
('cambiario n', 0.07971289986395065)
('plata n', 0.07960949137584138)
('externo a', 0.07955712323893167)
('error n', 0.07953708618453029)
('constante a', 0.07945165427353376)
('jurista n', 0.07945165427353376)
('urgente a', 0.07945165427353376)
('intervención n', 0.07928186967573687)
('suponer v', 0.07928186967573687)
('torno n', 0.07928186967573687)
('voto n', 0.07927011172975298)
('peso n', 0.07926043461176176)
('otorgar v', 0.07896486950050084)
('consejo n', 0.07894129437846462)
('interés n', 0.07888210102146824)
('base n', 0.07875753386751944)
('falta n', 0.07875753386751944)
('justo a', 0.07870989190615013)
('guerra n', 0.07868772946958348)
('mexicana n', 0.07860187952829012)
('tasa n', 0.07858621217750664)
('bien r', 0.07849154933520623)
('víctima n', 0.07848638099719212)
('abogado n', 0.07833565732564039)
('acataría n', 0.07833565732564039)
('aceptara n', 0.07833565732564039)
('aclaramos n', 0.07833565732564039)
('acreditación v', 0.07833565732564039)
('acudir v', 0.07833565732564039)
('agrado n', 0.07833565732564039)
('aig v', 0.07833565732564039)
('alejada n', 0.07833565732564039)
('alexander v', 0.07833565732564039)
('ambientalistas n', 0.07833565732564039)
('amotinar v', 0.07833565732564039)
('andadas n', 0.07833565732564039)
('antaño n', 0.07833565732564039)
('antievasión v', 0.07833565732564039)
('apostólica n', 0.07833565732564039)
('aquello p', 0.07833565732564039)
('asignados a', 0.07833565732564039)
('atribuidas n', 0.07833565732564039)
('ausentar v', 0.07833565732564039)
('autobús n', 0.07833565732564039)
('autoritario n', 0.07833565732564039)
('autónoma n', 0.07833565732564039)
('bancomext v', 0.07833565732564039)
('barbarie v', 0.07833565732564039)
('belleza n', 0.07833565732564039)
('bmv n', 0.07833565732564039)
('breton v', 0.07833565732564039)
('brote n', 0.07833565732564039)
('cabal a', 0.07833565732564039)
('caducos n', 0.07833565732564039)
('calumnia n', 0.07833565732564039)
('capataz v', 0.07833565732564039)
('captados n', 0.07833565732564039)
('categóricamente v', 0.07833565732564039)
('chileno a', 0.07833565732564039)
('clarificar v', 0.07833565732564039)
('cocoyoc v', 0.07833565732564039)
('col v', 0.07833565732564039)
('coldwell v', 0.07833565732564039)
('comedido n', 0.07833565732564039)
('cometía n', 0.07833565732564039)
('compartirla n', 0.07833565732564039)
('compulsiva a', 0.07833565732564039)
('concluimos n', 0.07833565732564039)
('conformado n', 0.07833565732564039)
('congeladas n', 0.07833565732564039)
('contamos n', 0.07833565732564039)
('contenta n', 0.07833565732564039)
('contrastemos n', 0.07833565732564039)
('cordillera n', 0.07833565732564039)
('craso n', 0.07833565732564039)
('cuarenta d', 0.07833565732564039)
('cuyo n', 0.07833565732564039)
('célula n', 0.07833565732564039)
('decrecer v', 0.07833565732564039)
('demasiado r', 0.07833565732564039)
('derrama n', 0.07833565732564039)
('descomposición v', 0.07833565732564039)
('deteriorar v', 0.07833565732564039)
('determinante a', 0.07833565732564039)
('diana n', 0.07833565732564039)
('diferenciación n', 0.07833565732564039)
('dificultad n', 0.07833565732564039)
('dilatorio n', 0.07833565732564039)
('directamente r', 0.07833565732564039)
('dirija n', 0.07833565732564039)
('discrecionalidad v', 0.07833565732564039)
('discutimos n', 0.07833565732564039)
('disfraz v', 0.07833565732564039)
('disparo n', 0.07833565732564039)
('distamncia n', 0.07833565732564039)
('dudosa n', 0.07833565732564039)
('duplicando n', 0.07833565732564039)
('dígitos n', 0.07833565732564039)
('ebano n', 0.07833565732564039)
('ejercido n', 0.07833565732564039)
('elizabeth v', 0.07833565732564039)
('elogio n', 0.07833565732564039)
('empezara n', 0.07833565732564039)
('entonces v', 0.07833565732564039)
('erigir v', 0.07833565732564039)
('erotismo n', 0.07833565732564039)
('español a', 0.07833565732564039)
('estrepitoso n', 0.07833565732564039)
('estándar a', 0.07833565732564039)
('exactamente r', 0.07833565732564039)
('excepción v', 0.07833565732564039)
('extradición n', 0.07833565732564039)
('factores v', 0.07833565732564039)
('financiaba n', 0.07833565732564039)
('fluctua n', 0.07833565732564039)
('geraza n', 0.07833565732564039)
('gerente n', 0.07833565732564039)
('grito n', 0.07833565732564039)
('heno n', 0.07833565732564039)
('homogéneos n', 0.07833565732564039)
('impactar v', 0.07833565732564039)
('imperado n', 0.07833565732564039)
('impotencia n', 0.07833565732564039)
('inadecuada n', 0.07833565732564039)
('ineficaces v', 0.07833565732564039)
('instalada a', 0.07833565732564039)
('intestinas n', 0.07833565732564039)
('involuntaria n', 0.07833565732564039)
('issste v', 0.07833565732564039)
('juces v', 0.07833565732564039)
('justamente r', 0.07833565732564039)
('labora n', 0.07833565732564039)
('laura n', 0.07833565732564039)
('ligar v', 0.07833565732564039)
('liso a', 0.07833565732564039)
('llano a', 0.07833565732564039)
('manejada n', 0.07833565732564039)
('maxidevaluación v', 0.07833565732564039)
('mecha n', 0.07833565732564039)
('mediación v', 0.07833565732564039)
('mediador v', 0.07833565732564039)
('mercante v', 0.07833565732564039)
('mexicali v', 0.07833565732564039)
('mimin v', 0.07833565732564039)
('misa n', 0.07833565732564039)
('mller v', 0.07833565732564039)
('molina n', 0.07833565732564039)
('multimodal v', 0.07833565732564039)
('natural v', 0.07833565732564039)
('neoplásicas n', 0.07833565732564039)
('nomenclatura n', 0.07833565732564039)
('notificar v', 0.07833565732564039)
('obligado a', 0.07833565732564039)
('oborne v', 0.07833565732564039)
('obsesiva n', 0.07833565732564039)
('opta n', 0.07833565732564039)
('pa n', 0.07833565732564039)
('paciente a', 0.07833565732564039)
('paradojicamente v', 0.07833565732564039)
('patrimonial v', 0.07833565732564039)
('perfilar v', 0.07833565732564039)
('perot v', 0.07833565732564039)
('pesadilla n', 0.07833565732564039)
('plenitud n', 0.07833565732564039)
('prematuro a', 0.07833565732564039)
('pretender v', 0.07833565732564039)
('profundamente r', 0.07833565732564039)
('programación n', 0.07833565732564039)
('pronunciamiento n', 0.07833565732564039)
('pronunciando n', 0.07833565732564039)
('protagonismo n', 0.07833565732564039)
('prudencia n', 0.07833565732564039)
('pulcro n', 0.07833565732564039)
('puro a', 0.07833565732564039)
('racista a', 0.07833565732564039)
('ramona n', 0.07833565732564039)
('reafirmaría n', 0.07833565732564039)
('recuperando n', 0.07833565732564039)
('reetiqueten v', 0.07833565732564039)
('relevante a', 0.07833565732564039)
('relieve n', 0.07833565732564039)
('repuso n', 0.07833565732564039)
('requerido n', 0.07833565732564039)
('retroactivo n', 0.07833565732564039)
('revestido n', 0.07833565732564039)
('rita n', 0.07833565732564039)
('robusto n', 0.07833565732564039)
('ross v', 0.07833565732564039)
('salinista v', 0.07833565732564039)
('saludo n', 0.07833565732564039)
('sel v', 0.07833565732564039)
('sintaxis v', 0.07833565732564039)
('soberanía n', 0.07833565732564039)
('sobreexplotación v', 0.07833565732564039)
('sociedada n', 0.07833565732564039)
('sonreír v', 0.07833565732564039)
('stefan v', 0.07833565732564039)
('sueñovigilia n', 0.07833565732564039)
('suprimir v', 0.07833565732564039)
('sweigh v', 0.07833565732564039)
('tachados a', 0.07833565732564039)
('tajante a', 0.07833565732564039)
('talla n', 0.07833565732564039)
('tensión n', 0.07833565732564039)
('tortuosas n', 0.07833565732564039)
('transitamos n', 0.07833565732564039)
('técnico a', 0.07833565732564039)
('uniforme a', 0.07833565732564039)
('vano a', 0.07833565732564039)
('velasco v', 0.07833565732564039)
('venevisión n', 0.07833565732564039)
('verbo n', 0.07833565732564039)
('viacrucis v', 0.07833565732564039)
('válvula n', 0.07833565732564039)
('yuri v', 0.07833565732564039)
('ética n', 0.07833565732564039)
('índole n', 0.07833565732564039)
('inicial a', 0.07829696349402518)
('inversión v', 0.07819729573869519)
('bilbao n', 0.0781613842347399)
('galindo n', 0.0781613842347399)
('heriberto n', 0.0781613842347399)
('órbita n', 0.0781613842347399)
('seguro a', 0.077988269106951)
('conseguir v', 0.07778880486457597)
('estabilidad n', 0.07778880486457597)
('gracia n', 0.07778880486457597)
('injusticia n', 0.07778880486457597)
('notar v', 0.07778880486457597)
('simple a', 0.07772125052715734)
('norteamericano n', 0.07768332847048301)
('maquiladora n', 0.07762418622477964)
('actor n', 0.07754834430513236)
('administrar v', 0.07754834430513236)
('advertencia n', 0.07754834430513236)
('alimentario a', 0.07754834430513236)
('ambas d', 0.07754834430513236)
('anualmente r', 0.07754834430513236)
('asesoría n', 0.07754834430513236)
('ausencia n', 0.07754834430513236)
('brillante a', 0.07754834430513236)
('comunista a', 0.07754834430513236)
('concentración n', 0.07754834430513236)
('consumar v', 0.07754834430513236)
('cultural a', 0.07754834430513236)
('cuáles p', 0.07754834430513236)
('desviaciones v', 0.07754834430513236)
('formada a', 0.07754834430513236)
('frustración v', 0.07754834430513236)
('independiente a', 0.07754834430513236)
('innovación n', 0.07754834430513236)
('na n', 0.07754834430513236)
('nombramiento n', 0.07754834430513236)
('numeroso a', 0.07754834430513236)
('ocultar v', 0.07754834430513236)
('paso n', 0.07754834430513236)
('pobreza n', 0.07754834430513236)
('provincia n', 0.07754834430513236)
('refinación v', 0.07754834430513236)
('representaría n', 0.07754834430513236)
('responda n', 0.07754834430513236)
('rápidamente r', 0.07754834430513236)
('seguidor n', 0.07754834430513236)
('solicitud n', 0.07754834430513236)
('tesobonos n', 0.07754834430513236)
('transición n', 0.07754834430513236)
('vencer v', 0.07754834430513236)
('mundial a', 0.07732938383712967)
('referencia n', 0.07722811577556274)
('garantía n', 0.07712107744861871)
('liquidez n', 0.07707209613059497)
('padecer v', 0.07707209613059497)
('posteriormente r', 0.07707209613059497)
('significativo a', 0.07707209613059497)
('correspondiente a', 0.07698104814118441)
('americano a', 0.07697319413431389)
('sumamente r', 0.07697319413431389)
('época n', 0.0768860918349781)
('alza n', 0.07679862833943527)
('semana n', 0.07678430257563597)
('convenir v', 0.07675295564533363)
('dicho a', 0.07675295564533363)
('alrededor r', 0.07653459686532837)
('católica n', 0.07607670496864251)
('garantizar v', 0.07585522937506362)
('causar v', 0.07567943486441664)
('destino n', 0.07567943486441664)
('estrada n', 0.07567943486441664)
('facilitar v', 0.07567943486441664)
('masivo a', 0.07567943486441664)
('pacientes n', 0.07567943486441664)
('surgir v', 0.07567943486441664)
('determinado a', 0.0755510557476147)
('procedimiento n', 0.0755510557476147)
('participar v', 0.07536606111724348)
('artículo n', 0.07527771282106624)
('sostener v', 0.07519784644636306)
('ajustar v', 0.07505654826489254)
('coordinador n', 0.07498828399586698)
('mucha d', 0.07498828399586698)
('expresión n', 0.07496012995545438)
('verdadero a', 0.07496012995545438)
('prioridad n', 0.07491881822459248)
('neta n', 0.0747274543916929)
('moneda n', 0.07461823028304647)
('tensiones v', 0.07461240050607106)
('aspar v', 0.07436995502182368)
('manejo n', 0.07431572974664341)
('busca n', 0.07415039977600647)
('proponer v', 0.07415039977600647)
('ojo n', 0.07401912130223989)
('federal a', 0.07386976763294055)
('sur n', 0.07369125975908251)
('objeto n', 0.073339988560185)
('ocde n', 0.07327629772006865)
('ambos d', 0.07327629772006863)
('cercano a', 0.07327629772006863)
('competidor v', 0.07327629772006863)
('gastar v', 0.07327629772006863)
('beep v', 0.0731634781031647)
('febril v', 0.0731634781031647)
('grave a', 0.07307115208863807)
('vía n', 0.0728142470967399)
('tamaulipas n', 0.0727726745857309)
('leyes n', 0.07268143649875802)
('cuajimalpensis v', 0.07266085689668784)
('andrés v', 0.07253983382534684)
('contenedores n', 0.07253983382534684)
('crónicos n', 0.07253983382534684)
('exclusivo a', 0.07253983382534684)
('expectativa n', 0.07253983382534684)
('generador a', 0.07253983382534684)
('instrucciones v', 0.07253983382534684)
('judith v', 0.07253983382534684)
('relevancia n', 0.07253983382534684)
('sexto a', 0.07253983382534684)
('subsidiarias n', 0.07253983382534684)
('adelantar v', 0.07236338055056762)
('atlántico n', 0.07236338055056762)
('basar v', 0.07236338055056762)
('confundir v', 0.07236338055056762)
('círculo n', 0.07236338055056762)
('denunciar v', 0.07236338055056762)
('dolor n', 0.07236338055056762)
('emergencia n', 0.07236338055056762)
('entendimiento n', 0.07236338055056762)
('extinción n', 0.07236338055056762)
('lógica n', 0.07236338055056762)
('marina n', 0.07236338055056762)
('salinato n', 0.07236338055056762)
('sumar v', 0.07236338055056762)
('contrario n', 0.07200917685476577)
('profesor n', 0.07200917685476577)
('especialmente r', 0.07197967228537747)
('experto n', 0.07192035336363135)
('muerte n', 0.07189546312119581)
('bolado n', 0.0717958158617738)
('mandatario n', 0.07154866946273888)
('integrar v', 0.07151699610609132)
('ejercicio n', 0.07137472240064642)
('rápido a', 0.07137472240064642)
('conferencia n', 0.0712590171851164)
('automotriz v', 0.07120971776460942)
('registro n', 0.0711047909661303)
('diario a', 0.07108845067154108)
('dosis n', 0.07108845067154108)
('funcionar v', 0.07108845067154108)
('meiji v', 0.07108845067154108)
('favor n', 0.07107423155935334)
('fácil a', 0.07105942905340099)
('influir v', 0.07105942905340099)
('mal r', 0.07105942905340099)
('modificación n', 0.07085726810591031)
('intervenir v', 0.0707567478045505)
('septiembre w', 0.07072635328579892)
('toda d', 0.07069963216402692)
('cierto d', 0.07050209159307635)
('discutir v', 0.07050209159307635)
('frente n', 0.07050209159307635)
('ninguno p', 0.07050209159307635)
('probablemente r', 0.07050209159307635)
('tropa n', 0.07050209159307635)
('costa n', 0.07035687600822249)
('denominado a', 0.07035687600822249)
('débil a', 0.07034524581126589)
('anual a', 0.0701894421962559)
('sacerdotes v', 0.07015455176564223)
('ofrecer v', 0.07008614641961339)
('ciertas d', 0.07006554193690452)
('corte n', 0.07006554193690452)
('luchar v', 0.07006554193690452)
('preocupación n', 0.07006554193690452)
('sobreexplotación n', 0.07006554193690452)
('gubernamental a', 0.06990966734574351)
('obstáculo n', 0.06965217230011511)
('estructura n', 0.06956747406569302)
('propósito n', 0.06956747406569302)
('variables v', 0.06953396026047498)
('varios d', 0.06951599979000607)
('junto n', 0.0692758747208825)
('quadrum v', 0.0692758747208825)
('asombra n', 0.06914560432406752)
('barril n', 0.06914560432406752)
('ilegal a', 0.06914560432406752)
('reducido a', 0.06914560432406752)
('cartera n', 0.06913318481712871)
('provocar v', 0.06909884043076667)
('digo n', 0.06908555602413985)
('exeter v', 0.06908555602413985)
('históricamente v', 0.06908555602413985)
('listados n', 0.06908555602413985)
('pactado a', 0.06908555602413985)
('riguroso a', 0.06908555602413985)
('sobreestimó v', 0.06908555602413985)
('china n', 0.0689948925257292)
('enorme a', 0.068979188669255)
('afectar v', 0.06887115541788136)
('mesa n', 0.06887115541788136)
('satélite n', 0.06887115541788136)
('práctica n', 0.06873926032954472)
('viejo a', 0.06873926032954472)
('pib n', 0.0684362202337674)
('chapa n', 0.06839121120539741)
('continuo a', 0.06839121120539741)
('desacierto n', 0.06839121120539741)
('frijol v', 0.06839121120539741)
('función n', 0.06839121120539741)
('virtud v', 0.06839121120539741)
('reciente a', 0.06832534274052914)
('armado a', 0.06814557268677672)
('definición n', 0.06814557268677672)
('internacional v', 0.06814557268677672)
('superior a', 0.06814557268677672)
('crimen n', 0.06811149137797498)
('rectificación v', 0.06811149137797498)
('tampoco r', 0.06811149137797498)
('maíz n', 0.067890903015555)
('entidad n', 0.0677836926793932)
('américa n', 0.06768974434224127)
('bursátil a', 0.06746523379228005)
('libre a', 0.06737852547837359)
('durán v', 0.06735961043786283)
('especial a', 0.06735961043786283)
('económica n', 0.06735841712353637)
('viviente v', 0.06735841712353637)
('alimento n', 0.06722832284683626)
('figura n', 0.06722832284683626)
('ambiente v', 0.06707156021232724)
('secretario n', 0.06691420534066964)
('prd n', 0.06680487303205661)
('ahorro n', 0.06666074153074716)
('juicio n', 0.06656711684756218)
('tmm v', 0.06650928267778396)
('acceder v', 0.06647000940439916)
('accesible a', 0.06647000940439916)
('agrícola a', 0.06647000940439916)
('anarquía n', 0.06647000940439916)
('anuncio n', 0.06647000940439916)
('atlanta n', 0.06647000940439916)
('banacci v', 0.06647000940439916)
('colaborar v', 0.06647000940439916)
('colega n', 0.06647000940439916)
('convención n', 0.06647000940439916)
('convivencia n', 0.06647000940439916)
('cuarta a', 0.06647000940439916)
('defecto n', 0.06647000940439916)
('desafío n', 0.06647000940439916)
('detenido a', 0.06647000940439916)
('ejido n', 0.06647000940439916)
('esconder v', 0.06647000940439916)
('estudiante n', 0.06647000940439916)
('existente a', 0.06647000940439916)
('forzar v', 0.06647000940439916)
('fundamentar v', 0.06647000940439916)
('fusionar v', 0.06647000940439916)
('h v', 0.06647000940439916)
('invitación n', 0.06647000940439916)
('kimberlyclark v', 0.06647000940439916)
('lectura n', 0.06647000940439916)
('lie v', 0.06647000940439916)
('marcado a', 0.06647000940439916)
('nutrición v', 0.06647000940439916)
('originales v', 0.06647000940439916)
('oscuro a', 0.06647000940439916)
('pago n', 0.06647000940439916)
('paulo n', 0.06647000940439916)
('plática n', 0.06647000940439916)
('primavera n', 0.06647000940439916)
('promulgar v', 0.06647000940439916)
('pudiéramos n', 0.06647000940439916)
('razonable a', 0.06647000940439916)
('recurrir v', 0.06647000940439916)
('regresar v', 0.06647000940439916)
('relato n', 0.06647000940439916)
('revelar v', 0.06647000940439916)
('revolucionario a', 0.06647000940439916)
('sensibilidad n', 0.06647000940439916)
('terminales v', 0.06647000940439916)
('tlalnepantla n', 0.06647000940439916)
('transformación n', 0.06647000940439916)
('transportar v', 0.06647000940439916)
('vicio n', 0.06647000940439916)
('vincular v', 0.06647000940439916)
('yeats v', 0.06647000940439916)
('consolidar v', 0.06637525524446058)
('escribir v', 0.06637525524446058)
('restante a', 0.06637525524446058)
('salario n', 0.06637332570318066)
('adriana n', 0.06632213378317427)
('exportación v', 0.06632213378317427)
('recesión n', 0.06632213378317427)
('fuente n', 0.06616353140282298)
('imponer v', 0.06613345023218296)
('apelación n', 0.06594866794806177)
('borja n', 0.06594866794806177)
('roja n', 0.06594866794806177)
('varias d', 0.06594866794806177)
('francisco n', 0.06590748863218397)
('mismas d', 0.06588435913905824)
('salomon v', 0.06566869781038029)
('marcos n', 0.06534914020689078)
('enviada a', 0.06531392105035431)
('responsabilidad n', 0.06531392105035431)
('prevalecer v', 0.06513780996561758)
('promover v', 0.06513780996561758)
('publicado a', 0.06513780996561758)
('terreno n', 0.06513780996561758)
('valuación v', 0.06513780996561758)
('tonelada n', 0.06495811911303345)
('neto a', 0.06493438043896323)
('desasosiego n', 0.06488159980400567)
('reflejar v', 0.06488159980400567)
('efectuar v', 0.06487200406339207)
('vázquez v', 0.06475804778366974)
('recibir v', 0.06453150119057718)
('entregar v', 0.06440696578042429)
('normal a', 0.06421612990679355)
('eduardo n', 0.06397960560438697)
('escasez n', 0.06396079637111135)
('sostenido a', 0.06396079637111135)
('volatilidad n', 0.06396079637111135)
('impedir v', 0.06395178717374699)
('cuenta n', 0.06381850298824339)
('visión n', 0.06381850298824339)
('negociación n', 0.06368759310067311)
('neoliberal v', 0.06368759310067311)
('monopolio n', 0.06351429320638034)
('ejército n', 0.06350612469072617)
('manto n', 0.06350612469072617)
('chihuahua n', 0.06331795798174666)
('conceder v', 0.06331795798174666)
('establecida a', 0.06331795798174666)
('estrictamente r', 0.06331795798174666)
('faltar v', 0.06331795798174666)
('ignorar v', 0.06331795798174666)
('inglés a', 0.06331795798174666)
('lista n', 0.06331795798174666)
('maquinaria n', 0.06331795798174666)
('mismo p', 0.06331795798174666)
('organismo n', 0.06331795798174666)
('pasivos n', 0.06331795798174666)
('perjuicio n', 0.06331795798174666)
('pie n', 0.06331795798174666)
('probursa n', 0.06331795798174666)
('proceder v', 0.06331795798174666)
('propios d', 0.06331795798174666)
('prosperar v', 0.06331795798174666)
('receta n', 0.06331795798174666)
('separar v', 0.06331795798174666)
('singular v', 0.06331795798174666)
('x v', 0.06331795798174666)
('telecomunicación n', 0.06321269114588635)
('contrato n', 0.06305898774321407)
('demandante n', 0.06305898774321407)
('enfrentamiento n', 0.06305898774321407)
('gir v', 0.06305898774321407)
('impacto n', 0.06305898774321407)
('justificar v', 0.06305898774321407)
('urbes v', 0.06305898774321407)
('poner v', 0.06295018357566678)
('salinas n', 0.06291870061116916)
('abajo r', 0.06266852586051232)
('absorber v', 0.06266852586051232)
('alegóamue v', 0.06266852586051232)
('altar n', 0.06266852586051232)
('alterar v', 0.06266852586051232)
('anexo n', 0.06266852586051232)
('antología n', 0.06266852586051232)
('apropiación v', 0.06266852586051232)
('arredrarla n', 0.06266852586051232)
('artificial v', 0.06266852586051232)
('asentadas n', 0.06266852586051232)
('asistimos n', 0.06266852586051232)
('asiático a', 0.06266852586051232)
('atento a', 0.06266852586051232)
('bajita n', 0.06266852586051232)
('banoriente v', 0.06266852586051232)
('bilis v', 0.06266852586051232)
('búsqueda n', 0.06266852586051232)
('cantidad v', 0.06266852586051232)
('capacity v', 0.06266852586051232)
('carrying v', 0.06266852586051232)
('casi v', 0.06266852586051232)
('cautela n', 0.06266852586051232)
('celestino n', 0.06266852586051232)
('cierto v', 0.06266852586051232)
('cobrada n', 0.06266852586051232)
('coctel v', 0.06266852586051232)
('comparativos n', 0.06266852586051232)
('complejidad n', 0.06266852586051232)
('confiar v', 0.06266852586051232)
('confidenciales v', 0.06266852586051232)
('conjuntar v', 0.06266852586051232)
('connotaciones v', 0.06266852586051232)
('conociendo n', 0.06266852586051232)
('conservador n', 0.06266852586051232)
('conservamos n', 0.06266852586051232)
('consulta n', 0.06266852586051232)
('contables v', 0.06266852586051232)
('contrarian v', 0.06266852586051232)
('contratado a', 0.06266852586051232)
('coraje n', 0.06266852586051232)
('corporativos n', 0.06266852586051232)
('corrida n', 0.06266852586051232)
('crisobal v', 0.06266852586051232)
('cúbicas n', 0.06266852586051232)
('decidiendo n', 0.06266852586051232)
('declarativos n', 0.06266852586051232)
('desempeñaba n', 0.06266852586051232)
('deslinde n', 0.06266852586051232)
('desregular v', 0.06266852586051232)
('destacado a', 0.06266852586051232)
('discreción v', 0.06266852586051232)
('distorsión n', 0.06266852586051232)
('divergencia n', 0.06266852586051232)
('doler v', 0.06266852586051232)
('dónde p', 0.06266852586051232)
('edificado n', 0.06266852586051232)
('efectivo a', 0.06266852586051232)
('ejecución n', 0.06266852586051232)
('empobrecer v', 0.06266852586051232)
('empujadas n', 0.06266852586051232)
('enclavados n', 0.06266852586051232)
('enconadas n', 0.06266852586051232)
('estipular v', 0.06266852586051232)
('estribar v', 0.06266852586051232)
('estupendo n', 0.06266852586051232)
('exhibirlo n', 0.06266852586051232)
('exhorto n', 0.06266852586051232)
('experimentado a', 0.06266852586051232)
('exponencial v', 0.06266852586051232)
('expulsar v', 0.06266852586051232)
('extranjera n', 0.06266852586051232)
('favorito n', 0.06266852586051232)
('fieles v', 0.06266852586051232)
('fijación n', 0.06266852586051232)
('filósofo n', 0.06266852586051232)
('frecuente a', 0.06266852586051232)
('fresco n', 0.06266852586051232)
('fuertemente r', 0.06266852586051232)
('generación n', 0.06266852586051232)
('gravitando n', 0.06266852586051232)
('griego n', 0.06266852586051232)
('héroe n', 0.06266852586051232)
('iasasa n', 0.06266852586051232)
('igual r', 0.06266852586051232)
('importada a', 0.06266852586051232)
('industrial v', 0.06266852586051232)
('ineficientes v', 0.06266852586051232)
('inesperada a', 0.06266852586051232)
('innegable v', 0.06266852586051232)
('insistimos n', 0.06266852586051232)
('insistiremos n', 0.06266852586051232)
('integrada a', 0.06266852586051232)
('intemediación v', 0.06266852586051232)
('intensificado n', 0.06266852586051232)
('intensivos n', 0.06266852586051232)
('journal v', 0.06266852586051232)
('limitante v', 0.06266852586051232)
('lleno a', 0.06266852586051232)
('lotería n', 0.06266852586051232)
('lógico a', 0.06266852586051232)
('manufacturera n', 0.06266852586051232)
('mediano n', 0.06266852586051232)
('mediante v', 0.06266852586051232)
('melanomas n', 0.06266852586051232)
('milwaukee n', 0.06266852586051232)
('minero n', 0.06266852586051232)
('molesto a', 0.06266852586051232)
('negro a', 0.06266852586051232)
('obstaculizaría n', 0.06266852586051232)
('oifos n', 0.06266852586051232)
('optar v', 0.06266852586051232)
('papa n', 0.06266852586051232)
('patrocinado n', 0.06266852586051232)
('pegar v', 0.06266852586051232)
('perversa n', 0.06266852586051232)
('perú n', 0.06266852586051232)
('petit v', 0.06266852586051232)
('porisu v', 0.06266852586051232)
('postula n', 0.06266852586051232)
('presionar v', 0.06266852586051232)
('prestando n', 0.06266852586051232)
('pretexto n', 0.06266852586051232)
('probado n', 0.06266852586051232)
('promovido n', 0.06266852586051232)
('pronosticando n', 0.06266852586051232)
('proyección n', 0.06266852586051232)
('préstamme v', 0.06266852586051232)
('ramirez v', 0.06266852586051232)
('rasgo n', 0.06266852586051232)
('recabado n', 0.06266852586051232)
('recuerdo n', 0.06266852586051232)
('reglón v', 0.06266852586051232)
('reiterando n', 0.06266852586051232)
('rendir v', 0.06266852586051232)
('requería n', 0.06266852586051232)
('respetar v', 0.06266852586051232)
('rigiera n', 0.06266852586051232)
('rincón n', 0.06266852586051232)
('rótulo n', 0.06266852586051232)
('salvación n', 0.06266852586051232)
('sarta n', 0.06266852586051232)
('sedesol v', 0.06266852586051232)
('semestre n', 0.06266852586051232)
('sobrevino n', 0.06266852586051232)
('sociales v', 0.06266852586051232)
('solidez n', 0.06266852586051232)
('sombrío n', 0.06266852586051232)
('talante n', 0.06266852586051232)
('technical v', 0.06266852586051232)
('tender v', 0.06266852586051232)
('tienden v', 0.06266852586051232)
('total v', 0.06266852586051232)
('transcurrido n', 0.06266852586051232)
('transcurrir v', 0.06266852586051232)
('trascendencia n', 0.06266852586051232)
('tributar v', 0.06266852586051232)
('unidades v', 0.06266852586051232)
('vigor v', 0.06266852586051232)
('visado n', 0.06266852586051232)
('inversionista n', 0.06263156417881836)
('juan n', 0.0623906152855608)
('absolutamente r', 0.06217700042172587)
('agropecuarias n', 0.06217700042172587)
('aguilera n', 0.06217700042172587)
('clark v', 0.06217700042172587)
('crearía n', 0.06217700042172587)
('estéril a', 0.06217700042172587)
('kimberly v', 0.06217700042172587)
('mediados r', 0.06217700042172587)
('percibir v', 0.06217700042172587)
('progresistas n', 0.06217700042172587)
('severo a', 0.06217700042172587)
